rowId,PROGRAM_WORKING_ID,MESSAGE,DATE_CREATED
1304,474,M01 	External interlock axis exists	0004        	XYV,2025-05-30 16:50:39.0917912
1305,474,,2025-05-30 16:50:42.4916477
1306,475,M01 	External interlock axis exists	0004        	XYV,2025-05-30 16:52:45.7598482
1307,475,,2025-05-30 16:52:49.0088503
1308,477,M01 	External interlock axis exists	0004        	XYV,2025-05-30 16:58:22.460429
1309,477,,2025-05-30 16:58:25.8448553
1310,479,M01 	External interlock axis exists	0004        	XYV,2025-05-30 17:00:28.5442753
1311,479,,2025-05-30 17:00:31.8132252
1312,480,M01 	External interlock axis exists	0004        	XYV,2025-05-30 17:02:38.1787692
1313,480,,2025-05-30 17:02:41.0136718
1314,480,M01 	External interlock axis exists	0004        	XYV,2025-05-30 17:03:02.6587634
1315,480,,2025-05-30 17:03:06.5942953
1316,481,M01 	External interlock axis exists	0004        	XYV,2025-05-30 17:07:09.801436
1317,481,,2025-05-30 17:07:13.2505782
1318,-1,EMG 	Emergency stop                	EXIN,2025-06-03 07:35:43.3873674
1319,-1,V06 	Safety external EMG stop is ON	1,2025-06-03 07:35:43.3873674
1320,-1,EMG 	Emergency stop                	SRV,2025-06-03 07:41:03.0531096
1321,-1,,2025-06-03 07:41:04.1338394
1322,-1,EMG 	Emergency stop                	EXIN,2025-06-03 08:00:54.8377663
1323,-1,M01 	No operation mode             	0101,2025-06-03 08:00:54.8377663
1324,-1,V06 	Safety external EMG stop is ON	1,2025-06-03 08:00:54.8377663
1325,-1,EMG 	Emergency stop                	EXIN,2025-06-03 08:01:44.4673673
1326,-1,V06 	Safety external EMG stop is ON	1,2025-06-03 08:01:44.4673673
1327,-1,EMG 	Emergency stop                	SRV,2025-06-03 08:02:04.5633571
1328,-1,,2025-06-03 08:02:05.6129346
1329,-1,M01 	Cutting override zero         	0102,2025-06-03 08:31:32.2789209
1330,483,,2025-06-03 08:31:33.878471
1331,483,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:31:48.8303511
1332,483,,2025-06-03 08:31:52.2274338
1333,483,M01 	Cutting override zero         	0102,2025-06-03 08:31:57.452917
1334,483,,2025-06-03 08:32:05.0331097
1335,484,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:34:18.9513176
1336,484,,2025-06-03 08:34:22.0452978
1337,485,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:36:34.0246623
1338,485,,2025-06-03 08:36:37.1359464
1339,486,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:38:25.1257769
1340,486,,2025-06-03 08:38:28.4655861
1341,487,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:40:14.325455
1342,487,,2025-06-03 08:40:17.7527756
1343,488,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:42:06.5630318
1344,488,,2025-06-03 08:42:09.6657139
1345,489,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:44:07.9697276
1346,489,,2025-06-03 08:44:11.3486449
1347,490,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:45:56.0585488
1348,490,,2025-06-03 08:45:59.1697953
1349,491,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:48:08.4105691
1350,491,,2025-06-03 08:48:11.8392423
1351,492,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:50:03.7299789
1352,492,,2025-06-03 08:50:06.8538507
1353,493,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:51:59.8260599
1354,493,,2025-06-03 08:52:03.2515854
1355,494,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:53:51.4106865
1356,494,,2025-06-03 08:53:54.8357845
1357,495,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:56:09.4057555
1358,495,,2025-06-03 08:56:12.744636
1359,496,M01 	External interlock axis exists	0004        	XYV,2025-06-03 08:58:45.5299114
1360,496,,2025-06-03 08:58:48.5519138
1361,497,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:00:22.7945543
1362,497,,2025-06-03 09:00:26.0833554
1363,498,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:02:14.3628081
1364,498,,2025-06-03 09:02:17.6998757
1365,499,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:04:15.429489
1366,499,,2025-06-03 09:04:18.7556722
1367,500,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:06:12.7630271
1368,500,,2025-06-03 09:06:15.8477142
1369,501,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:08:04.9582926
1370,501,,2025-06-03 09:08:08.234061
1371,502,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:10:35.7278041
1372,502,,2025-06-03 09:10:38.7697882
1373,503,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:12:33.5286839
1374,503,,2025-06-03 09:12:36.8670947
1375,504,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:14:21.1279412
1376,504,,2025-06-03 09:14:24.4242019
1377,505,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:15:53.6702618
1378,505,,2025-06-03 09:15:56.9851499
1379,506,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:17:35.208628
1380,506,,2025-06-03 09:17:38.5510805
1381,507,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:19:14.1510951
1382,507,,2025-06-03 09:19:17.5633339
1383,508,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:20:41.9049873
1384,508,,2025-06-03 09:20:45.0458558
1385,509,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:22:39.9081731
1386,509,,2025-06-03 09:22:43.098446
1387,510,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:25:15.9542916
1388,510,,2025-06-03 09:25:19.3490075
1389,511,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:27:11.0325213
1390,511,,2025-06-03 09:27:14.2122693
1391,512,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:29:01.2233787
1392,512,,2025-06-03 09:29:04.3910297
1393,513,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:30:49.3440038
1394,513,,2025-06-03 09:30:52.7331605
1395,514,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:33:02.0621854
1396,514,,2025-06-03 09:33:05.1577318
1397,515,M01 	External interlock axis exists	0004        	XYV,2025-06-03 09:37:12.1732234
1398,515,,2025-06-03 09:37:13.4584976
1399,-1,M01 	Cutting override zero         	0102,2025-06-03 11:00:16.2538124
1400,-1,,2025-06-03 11:00:17.2594282
1401,516,M01 	External interlock axis exists	0004        	XYV,2025-06-03 11:02:19.1415859
1402,516,,2025-06-03 11:02:23.0991029
1403,516,M01 	External interlock axis exists	0004        	XYV,2025-06-03 11:03:09.740499
1404,516,,2025-06-03 11:03:13.8933828
1405,517,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:33:44.2252259
1406,517,,2025-06-03 12:33:47.6454358
1407,518,M01 	External interlock axis exists	0004        	X,2025-06-03 12:34:59.9113239
1408,518,,2025-06-03 12:35:03.5215927
1409,518,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:35:25.7413558
1410,518,,2025-06-03 12:35:29.4020677
1411,518,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:36:23.3388527
1412,518,,2025-06-03 12:36:26.2082452
1413,519,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:47:51.4901131
1414,519,,2025-06-03 12:47:54.9616185
1415,519,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:48:15.8873722
1416,519,,2025-06-03 12:48:19.5574645
1417,519,M01 	Cutting override zero         	0102,2025-06-03 12:48:26.7962586
1418,519,,2025-06-03 12:48:27.3420601
1419,519,M01 	Cutting override zero         	0102,2025-06-03 12:48:28.0925811
1420,519,,2025-06-03 12:48:28.6211215
1421,519,M01 	Cutting override zero         	0102,2025-06-03 12:48:29.3998891
1422,519,,2025-06-03 12:48:30.7625379
1423,519,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:49:30.457481
1424,519,,2025-06-03 12:49:33.2423172
1425,520,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:55:35.8861631
1426,520,,2025-06-03 12:55:39.338618
1427,520,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:55:41.4058505
1428,520,,2025-06-03 12:55:41.7071744
1429,521,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:56:52.0429547
1430,521,,2025-06-03 12:56:55.4696808
1431,521,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:57:14.3668899
1432,521,,2025-06-03 12:57:18.001166
1433,521,M01 	External interlock axis exists	0004        	XYV,2025-06-03 12:58:07.8885595
1434,521,,2025-06-03 12:58:10.781891
1435,522,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:00:42.948591
1436,522,,2025-06-03 13:00:46.3566533
1437,522,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:01:07.5783353
1438,522,,2025-06-03 13:01:11.2318331
1439,522,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:02:01.0794375
1440,522,,2025-06-03 13:02:03.9414756
1441,523,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:03:55.2418642
1442,523,,2025-06-03 13:03:58.6722981
1443,523,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:04:19.6546554
1444,523,,2025-06-03 13:04:23.3355874
1445,523,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:05:13.3625686
1446,523,,2025-06-03 13:05:16.2380884
1447,524,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:08:25.3145127
1448,524,,2025-06-03 13:08:28.9195044
1449,524,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:08:49.9346572
1450,524,,2025-06-03 13:08:53.6284939
1451,524,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:09:43.6312865
1452,524,,2025-06-03 13:09:46.2446903
1453,525,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:11:38.125148
1454,525,,2025-06-03 13:11:41.5627187
1455,525,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:12:02.4739851
1456,525,,2025-06-03 13:12:06.0906858
1457,525,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:12:56.2429107
1458,525,,2025-06-03 13:12:59.1034851
1459,526,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:15:26.0157736
1460,526,,2025-06-03 13:15:29.4233526
1461,526,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:15:50.729577
1462,526,,2025-06-03 13:15:54.3157133
1463,526,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:16:44.3840365
1464,526,,2025-06-03 13:16:46.9901465
1465,527,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:18:40.7092038
1466,527,,2025-06-03 13:18:44.1278135
1467,527,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:19:05.1343472
1468,527,,2025-06-03 13:19:08.7486373
1469,527,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:19:58.894176
1470,527,,2025-06-03 13:20:01.7527294
1471,528,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:22:16.0180618
1472,528,,2025-06-03 13:22:19.6894195
1473,528,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:22:40.658443
1474,528,,2025-06-03 13:22:44.3355363
1475,528,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:23:34.18887
1476,528,,2025-06-03 13:23:37.0560748
1477,529,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:24:06.7325556
1478,529,,2025-06-03 13:24:10.4073688
1479,529,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:24:31.426548
1480,529,,2025-06-03 13:24:35.0801804
1481,529,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:25:25.123317
1482,529,,2025-06-03 13:25:27.7777462
1483,530,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:27:14.1659711
1484,530,,2025-06-03 13:27:17.7930909
1485,530,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:27:38.7651672
1486,530,,2025-06-03 13:27:42.4031446
1487,530,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:28:32.3666347
1488,530,,2025-06-03 13:28:35.2265205
1489,531,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:30:12.1701176
1490,531,,2025-06-03 13:30:15.5586093
1491,531,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:30:36.7485499
1492,531,,2025-06-03 13:30:40.3893257
1493,531,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:31:30.3308705
1494,531,,2025-06-03 13:31:33.2214451
1495,532,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:33:07.6773667
1496,532,,2025-06-03 13:33:11.3390973
1497,532,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:33:32.2627884
1498,532,,2025-06-03 13:33:35.9196224
1499,532,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:34:26.0369721
1500,532,,2025-06-03 13:34:28.9043365
1501,533,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:36:04.1573737
1502,533,,2025-06-03 13:36:07.8386259
1503,533,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:36:28.7774278
1504,533,,2025-06-03 13:36:32.4357652
1505,533,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:37:22.6332952
1506,533,,2025-06-03 13:37:25.2307747
1507,534,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:39:16.372604
1508,534,,2025-06-03 13:39:19.7864462
1509,534,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:39:40.9991764
1510,534,,2025-06-03 13:39:44.7145068
1511,534,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:40:34.5642939
1512,534,,2025-06-03 13:40:37.3791855
1513,535,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:42:07.224115
1514,535,,2025-06-03 13:42:10.9234758
1515,535,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:42:31.8531073
1516,535,,2025-06-03 13:42:35.4897196
1517,535,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:43:25.4687482
1518,535,,2025-06-03 13:43:28.3669786
1519,536,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:44:59.3725424
1520,536,,2025-06-03 13:45:02.7787054
1521,536,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:45:23.7491749
1522,536,,2025-06-03 13:45:27.427636
1523,536,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:46:17.5935626
1524,536,,2025-06-03 13:46:20.4893308
1525,537,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:48:05.1664694
1526,537,,2025-06-03 13:48:08.2020475
1527,537,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:48:29.4257998
1528,537,,2025-06-03 13:48:33.0851649
1529,537,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:49:23.1757097
1530,537,,2025-06-03 13:49:26.0305134
1531,538,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:51:01.1282098
1532,538,,2025-06-03 13:51:04.5295216
1533,538,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:51:25.5688034
1534,538,,2025-06-03 13:51:29.1967249
1535,538,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:52:19.2965067
1536,538,,2025-06-03 13:52:22.1480678
1537,539,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:54:00.2007057
1538,539,,2025-06-03 13:54:03.8397047
1539,539,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:54:24.7858443
1540,539,,2025-06-03 13:54:28.4772752
1541,539,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:55:18.5412855
1542,539,,2025-06-03 13:55:21.3964574
1543,540,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:57:31.8312734
1544,540,,2025-06-03 13:57:35.2782877
1545,540,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:57:56.2896858
1546,540,,2025-06-03 13:57:59.9263967
1547,540,M01 	External interlock axis exists	0004        	XYV,2025-06-03 13:58:49.9566534
1548,540,,2025-06-03 13:58:52.8527305
1549,541,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:00:24.996841
1550,541,,2025-06-03 14:00:28.3937969
1551,542,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:04:09.5104239
1552,542,,2025-06-03 14:04:12.9496346
1553,542,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:04:34.3816834
1554,542,,2025-06-03 14:04:38.3251094
1555,542,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:05:28.2543492
1556,542,,2025-06-03 14:05:30.8612555
1557,543,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:07:03.6898605
1558,543,,2025-06-03 14:07:07.1297575
1559,543,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:07:28.0930638
1560,543,,2025-06-03 14:07:31.7547931
1561,543,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:08:21.8695752
1562,543,,2025-06-03 14:08:24.5058566
1563,544,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:09:54.6693582
1564,544,,2025-06-03 14:09:58.0835202
1565,544,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:10:19.0718303
1566,544,,2025-06-03 14:10:22.9530742
1567,544,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:11:12.7162292
1568,544,,2025-06-03 14:11:15.5968714
1569,545,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:12:53.1055553
1570,545,,2025-06-03 14:12:56.797532
1571,545,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:13:17.752808
1572,545,,2025-06-03 14:13:21.4149269
1573,545,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:14:11.4638451
1574,545,,2025-06-03 14:14:14.3032459
1575,546,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:16:52.0119266
1576,546,,2025-06-03 14:16:55.4474568
1577,546,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:17:16.4706855
1578,546,,2025-06-03 14:17:20.1365029
1579,546,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:18:09.9778302
1580,546,,2025-06-03 14:18:12.8812281
1581,547,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:19:56.2213578
1582,547,,2025-06-03 14:19:59.8565606
1583,547,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:20:20.9799326
1584,547,,2025-06-03 14:20:24.5888375
1585,547,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:21:14.5870435
1586,547,,2025-06-03 14:21:17.4771746
1587,548,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:22:51.2662917
1588,548,,2025-06-03 14:22:54.8682562
1589,548,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:23:15.8780523
1590,548,,2025-06-03 14:23:19.5036343
1591,548,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:24:09.492066
1592,548,,2025-06-03 14:24:12.3547439
1593,549,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:26:02.2586881
1594,549,,2025-06-03 14:26:05.5970509
1595,549,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:26:26.7788701
1596,549,,2025-06-03 14:26:30.3969298
1597,549,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:27:20.46175
1598,549,,2025-06-03 14:27:23.311152
1599,550,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:29:05.9081973
1600,550,,2025-06-03 14:29:09.3655326
1601,550,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:29:30.5842418
1602,550,,2025-06-03 14:29:34.2672545
1603,550,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:30:24.2528207
1604,550,,2025-06-03 14:30:26.8786848
1605,551,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:32:00.3739439
1606,551,,2025-06-03 14:32:03.7340484
1607,551,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:32:24.9293072
1608,551,,2025-06-03 14:32:28.570193
1609,551,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:33:18.6635793
1610,551,,2025-06-03 14:33:21.3298971
1611,552,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:35:31.0063252
1612,552,,2025-06-03 14:35:34.4223558
1613,552,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:35:55.4354282
1614,552,,2025-06-03 14:35:59.3412578
1615,552,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:36:49.2497566
1616,552,,2025-06-03 14:36:52.1281418
1617,553,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:38:37.9578981
1618,553,,2025-06-03 14:38:41.6178133
1619,553,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:39:02.5591739
1620,553,,2025-06-03 14:39:06.2164782
1621,553,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:39:56.3069143
1622,553,,2025-06-03 14:39:58.9256691
1623,554,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:41:44.4664117
1624,554,,2025-06-03 14:41:47.58032
1625,554,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:42:08.8178574
1626,554,,2025-06-03 14:42:12.4814296
1627,554,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:43:02.3252844
1628,554,,2025-06-03 14:43:05.1938152
1629,555,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:44:35.2031727
1630,555,,2025-06-03 14:44:38.5929935
1631,555,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:44:59.8745471
1632,555,,2025-06-03 14:45:03.5326017
1633,555,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:45:53.5541806
1634,555,,2025-06-03 14:45:56.1300675
1635,556,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:47:37.4186561
1636,556,,2025-06-03 14:47:40.7650769
1637,556,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:48:02.0234846
1638,556,,2025-06-03 14:48:05.6676334
1639,556,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:48:55.6551512
1640,556,,2025-06-03 14:48:58.4958691
1641,557,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:50:38.7773436
1642,557,,2025-06-03 14:50:42.1841588
1643,557,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:51:03.3356448
1644,557,,2025-06-03 14:51:06.9906121
1645,557,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:51:57.0498673
1646,557,,2025-06-03 14:52:00.0793657
1647,558,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:53:51.3956311
1648,558,,2025-06-03 14:53:55.0285221
1649,558,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:54:15.9765274
1650,558,,2025-06-03 14:54:19.6674056
1651,558,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:55:09.7081628
1652,558,,2025-06-03 14:55:12.2875529
1653,559,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:57:21.8362809
1654,559,,2025-06-03 14:57:25.2476512
1655,559,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:57:46.1787025
1656,559,,2025-06-03 14:57:49.7957699
1657,559,M01 	External interlock axis exists	0004        	XYV,2025-06-03 14:58:39.9161694
1658,559,,2025-06-03 14:58:42.7737479
1659,560,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:00:24.9579259
1660,560,,2025-06-03 15:00:28.3598511
1661,560,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:00:49.2842349
1662,560,,2025-06-03 15:00:53.1913385
1663,560,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:01:43.080536
1664,560,,2025-06-03 15:01:45.9809326
1665,561,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:03:35.5907813
1666,561,,2025-06-03 15:03:39.0224678
1667,561,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:04:00.0410928
1668,561,,2025-06-03 15:04:03.7207148
1669,561,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:04:53.6189067
1670,561,,2025-06-03 15:04:56.5243506
1671,562,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:06:34.321722
1672,562,,2025-06-03 15:06:37.77748
1673,562,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:06:58.7919736
1674,562,,2025-06-03 15:07:02.4923721
1675,562,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:07:52.4463988
1676,562,,2025-06-03 15:07:55.29947
1677,563,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:09:34.2412898
1678,563,,2025-06-03 15:09:37.5795405
1679,563,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:09:58.7597419
1680,563,,2025-06-03 15:10:02.3521041
1681,563,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:10:52.4565094
1682,563,,2025-06-03 15:10:55.3371815
1683,564,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:12:28.116411
1684,564,,2025-06-03 15:12:31.4935687
1685,564,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:12:52.7310925
1686,564,,2025-06-03 15:12:56.3730797
1687,564,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:13:46.2717031
1688,564,,2025-06-03 15:13:49.1604358
1689,565,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:15:56.2714599
1690,565,,2025-06-03 15:15:59.7227698
1691,565,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:16:20.677064
1692,565,,2025-06-03 15:16:24.3028191
1693,565,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:17:14.4098277
1694,565,,2025-06-03 15:17:17.2160144
1695,566,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:19:49.4455227
1696,566,,2025-06-03 15:19:52.7343622
1697,566,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:20:13.822769
1698,566,,2025-06-03 15:20:17.7031061
1699,566,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:21:07.5566353
1700,566,,2025-06-03 15:21:10.3710538
1701,567,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:23:03.2880012
1702,567,,2025-06-03 15:23:06.8988734
1703,567,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:23:27.9269412
1704,567,,2025-06-03 15:23:31.7666191
1705,567,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:24:21.7581693
1706,567,,2025-06-03 15:24:24.3119172
1707,568,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:26:09.1645571
1708,568,,2025-06-03 15:26:12.5341655
1709,568,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:26:33.6514738
1710,568,,2025-06-03 15:26:37.1564663
1711,568,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:27:27.1825123
1712,568,,2025-06-03 15:27:30.0085759
1713,569,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:29:04.6496442
1714,569,,2025-06-03 15:29:08.0236695
1715,569,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:29:28.9821288
1716,569,,2025-06-03 15:29:32.8344669
1717,569,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:30:22.7712864
1718,569,,2025-06-03 15:30:25.5718764
1719,570,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:32:08.7998035
1720,570,,2025-06-03 15:32:12.354604
1721,570,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:32:33.3305041
1722,570,,2025-06-03 15:32:37.1363888
1723,570,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:33:27.1089845
1724,570,,2025-06-03 15:33:29.657576
1725,571,M01 	External interlock axis exists	0004        	XYV,2025-06-03 15:35:13.9583857
1726,571,,2025-06-03 15:35:17.3539246
